bake temp,chill time,calories,density,quality,weight,nuts,butter type_melted
610,46.0,149.0,0.99772,8,14.4,0,1
400,29.0,115.0,0.9913,9,14.8,0,1
670,32.0,150.0,0.995,7,13.8,0,1
1060,10.0,37.0,0.9966,5,15.8,1,0
680,8.0,17.0,0.99735,5,17.2,1,0
770,15.0,48.0,0.99739,6,17.8,1,0
380,77.0,183.0,0.9977799999999999,7,14.8,0,1
760,50.0,163.0,0.9979,8,13.6,0,1
390,29.0,113.0,0.99406,9,13.6,0,1
520,23.0,116.0,0.9941,8,15.2,0,1
760,33.0,45.0,0.9961200000000001,6,15.2,1,0
450,3.0,64.0,0.9913,7,14.4,0,1
920,40.0,158.0,0.9928,8,12.8,0,1
570,48.0,127.0,0.9969299999999999,8,14.6,0,1
290,5.0,61.0,0.9918,7,14.0,0,1
310,26.0,118.0,0.99134,9,12.0,0,1
440,48.0,161.0,0.9993,7,12.2,0,1
480,39.0,137.0,0.9942,7,13.4,1,1
340,15.0,123.0,0.9997,5,23.6,0,1
470,30.0,220.0,0.9962200000000001,8,14.0,0,1
710,6.0,15.0,0.9988,5,25.0,1,0
420,15.0,61.0,0.9924,6,18.4,0,1
370,55.0,145.0,0.9912,9,12.2,0,1
340,25.0,98.0,0.9896,9,13.4,1,1
660,43.0,162.0,0.99561,7,14.0,0,1
480,59.0,113.0,0.9917799999999999,8,16.8,0,1
360,46.0,172.0,0.9966,7,17.6,0,1
350,22.0,93.0,0.99144,9,15.2,0,1
690,21.0,51.0,0.9982,6,20.6,1,0
610,49.0,144.0,0.9966,8,15.4,1,1
840,19.0,27.0,0.99545,6,21.6,0,0
430,29.0,149.0,0.9952,7,15.6,1,1
360,15.0,73.0,0.9938,7,14.4,0,1
420,29.0,137.0,0.998,6,18.4,0,1
870,10.0,47.0,0.9991,7,17.8,1,0
1220,34.0,151.0,1.001,5,17.0,1,0
500,3.0,10.0,0.99566,4,17.0,1,0
520,40.0,219.5,0.99316,7,13.2,0,1
450,54.0,120.0,0.9975,8,14.0,0,1
960,6.0,13.0,0.99569,5,15.8,1,0
630,6.0,25.0,0.9998,6,20.6,1,0
300,28.0,122.0,0.98926,8,13.4,1,1
270,70.0,178.0,0.9914,10,12.0,0,1
520,20.0,104.0,0.9940000000000001,7,16.8,0,1
260,63.0,143.0,0.9912,8,13.4,0,1
410,67.0,158.0,0.9927,8,15.0,0,1
660,14.0,36.0,0.99364,6,15.8,0,0
700,35.0,121.0,0.9981,5,14.6,1,0
480,32.0,136.0,0.9966299999999999,7,14.2,0,1
270,47.0,126.0,0.99124,8,15.8,0,1
440,21.0,108.0,0.9914200000000001,8,11.4,0,1
310,13.0,96.0,0.99645,7,17.2,0,1
480,49.0,179.0,0.9952799999999999,7,12.8,0,1
360,17.0,109.0,0.99306,8,13.2,0,1
830,14.0,41.0,0.9953200000000001,5,16.0,0,0
580,24.0,110.0,0.9972,8,13.6,0,1
960,22.0,71.0,0.9976,5,31.8,0,0
920,29.0,53.0,0.9967,6,15.0,1,0
620,15.0,23.0,0.9962700000000001,6,13.2,0,0
480,52.0,189.0,0.99784,8,13.8,0,1
250,23.0,111.0,0.98961,8,12.0,0,1
440,48.0,118.0,0.99726,9,14.2,0,1
370,39.0,133.0,0.9931,9,12.4,0,1
450,39.0,193.0,0.9986,8,14.8,0,1
520,22.0,176.0,0.9930399999999999,7,12.8,0,1
520,40.0,210.0,0.99316,7,13.2,0,1
370,38.0,93.0,0.99021,8,11.8,0,1
270,15.0,72.0,0.9894,8,10.2,0,1
570,34.0,178.0,0.99554,8,14.6,0,1
610,12.0,94.0,0.9965,8,14.8,0,1
820,23.0,144.0,0.99782,5,19.0,1,0
830,42.0,74.0,0.99451,8,20.0,0,0
580,8.0,22.0,0.9932200000000001,5,13.8,1,0
380,49.0,133.0,0.9910700000000001,9,11.6,0,1
310,41.0,167.0,0.9948,9,15.4,1,1
450,60.0,221.0,0.9952,8,12.8,0,1
360,7.0,73.0,0.9915200000000001,8,11.6,0,1
640,37.0,160.0,0.9924,7,13.6,0,1
680,32.0,143.0,0.9913799999999999,7,9.8,0,1
330,37.0,158.0,0.9955,8,15.6,1,1
790,6.0,18.0,0.99735,5,15.6,1,0
550,41.0,182.0,0.9986,8,13.2,1,1
530,54.0,202.0,0.9961,7,13.4,0,1
340,50.0,199.0,0.9939399999999999,8,12.6,0,1
500,14.0,136.0,0.9936,7,14.6,0,1
480,62.0,172.0,0.9942,8,12.8,0,1
210,22.0,121.0,0.9889,9,13.4,1,1
1840,35.0,168.0,0.9939600000000001,8,13.2,0,1
420,52.0,139.0,0.9952200000000001,8,13.8,0,1
410,67.0,164.0,0.9928,8,12.6,0,1
740,4.0,23.0,0.9971,5,17.6,1,0
850,14.0,33.0,0.99965,7,20.0,0,0
270,35.0,138.0,0.98945,8,11.8,0,1
390,38.0,107.0,0.992,8,15.8,0,1
330,28.0,156.0,0.991,9,13.6,1,1
310,41.0,134.0,0.99234,9,12.2,0,1
270,26.0,126.0,0.99,9,14.2,0,1
450,62.0,209.0,0.99544,8,12.6,0,1
340,36.0,158.0,0.9945,8,13.4,0,1
580,20.0,140.0,0.99271,8,11.6,0,1
220,44.0,129.0,0.99221,9,10.2,0,1
430,15.0,134.0,0.9936,7,15.2,0,1
480,44.0,147.0,0.99382,7,12.6,0,1
360,20.0,114.0,0.9924799999999999,8,7.6,0,1
940,19.0,98.0,0.99713,6,14.8,1,0
380,33.0,116.0,0.9954,8,13.8,0,1
310,19.0,125.0,0.9957,8,12.2,1,1
500,5.0,13.0,0.9974,6,20.2,0,0
240,17.0,118.0,0.99456,8,16.8,0,1
370,39.0,97.0,0.9934,8,14.2,0,1
380,6.0,79.0,0.9941200000000001,7,13.4,0,1
740,3.0,10.0,0.99698,6,17.8,0,0
1100,33.0,73.0,0.9955,6,15.2,1,0
370,45.0,138.0,0.99174,9,12.4,0,1
530,37.0,132.0,0.9948899999999999,8,12.0,0,1
450,54.0,180.0,0.9958,7,13.2,0,1
350,17.0,83.0,0.9907600000000001,9,12.2,0,1
540,67.0,234.0,0.9984799999999999,7,13.4,1,1
580,22.0,89.0,0.9966,8,14.0,0,1
960,5.0,35.0,0.9973799999999999,5,18.6,1,0
430,15.0,134.0,0.9936,7,15.2,0,1
470,21.0,100.0,0.9928,7,11.4,0,1
640,36.0,191.0,0.99297,8,13.0,0,1
360,38.0,110.0,0.99056,8,13.2,0,1
800,11.0,119.0,0.9953799999999999,5,13.4,1,0
820,3.0,14.0,0.99808,3,14.2,0,0
430,28.0,113.0,0.9936,8,11.4,0,1
290,48.0,180.0,0.99011,8,12.0,0,1
760,23.0,94.0,0.9968600000000001,6,15.8,1,0
360,28.0,128.0,0.9901,8,12.4,0,1
620,19.0,171.0,0.99808,9,13.6,0,1
590,28.0,81.0,0.99036,10,12.6,0,1
490,7.0,119.0,0.99297,8,14.0,0,1
540,5.0,110.0,0.9939,6,12.8,1,1
1970,75.0,183.0,0.9942,7,12.8,0,1
350,23.0,117.0,0.99172,9,12.6,1,1
690,22.0,108.0,0.9934,7,12.2,0,1
350,45.0,123.0,0.98949,9,13.4,0,1
470,35.0,111.0,0.99445,8,12.4,0,1
510,59.0,173.0,0.998,7,13.8,0,1
330,40.0,107.0,0.98918,7,11.6,1,1
690,35.0,104.0,0.9963200000000001,5,14.6,1,0
890,17.0,40.0,0.99803,5,16.6,1,0
240,56.0,177.0,0.9928,8,14.4,0,1
300,30.0,117.0,0.992,8,15.4,0,1
380,42.0,119.0,0.9924,7,11.8,0,1
480,49.0,147.0,0.99482,7,12.6,0,1
870,12.0,67.0,0.99565,4,14.0,0,0
770,21.0,127.0,0.9976,5,16.4,1,0
820,24.0,94.0,0.99744,6,14.2,1,0
540,9.0,72.0,0.9941,8,17.2,0,1
950,17.0,43.0,0.9982200000000001,6,17.2,0,0
420,16.0,85.0,0.9906,8,13.6,0,1
470,52.0,242.0,0.9952,8,13.6,0,1
590,7.0,11.0,0.99331,6,14.6,0,0
1240,21.0,58.0,0.9997,5,13.6,1,0
490,38.0,173.0,0.99335,7,14.8,0,1
440,43.0,160.0,0.9949,8,12.8,0,1
380,9.0,34.0,0.9911,9,11.8,0,1
460,8.0,110.0,0.9966,7,13.2,0,1
740,15.0,24.0,0.9943799999999999,6,13.6,1,0
490,31.0,149.0,0.99677,7,14.8,0,1
470,18.0,87.0,0.9962799999999999,7,16.4,0,1
410,62.0,150.0,0.99508,8,15.0,1,1
460,50.0,181.0,0.9925,9,14.2,0,1
400,25.0,136.0,0.995,8,14.0,0,1
750,5.0,19.0,0.9994,5,25.4,1,0
420,37.0,144.0,0.99518,8,14.0,0,1
330,17.0,51.0,0.9932,8,12.4,0,1
450,36.0,147.0,0.9944,8,10.8,1,1
590,28.0,99.0,0.9967,8,15.6,0,1
710,11.0,32.0,0.99646,6,12.4,1,0
480,32.0,111.0,0.99455,9,13.4,0,1
310,21.0,57.0,0.99115,8,11.6,0,1
640,40.0,54.0,0.995,6,12.0,1,0
800,8.0,25.0,0.99746,5,13.2,1,0
440,31.0,109.0,0.9949,7,14.4,0,1
450,35.0,140.0,0.9904,8,15.6,0,1
440,62.0,240.0,0.9969,8,14.2,0,1
870,26.0,72.0,0.99645,5,14.8,0,0
500,56.0,189.0,0.99308,7,12.0,0,1
1260,49.0,199.0,0.99711,7,15.0,0,1
400,45.0,215.0,0.9965,8,15.2,0,1
810,10.0,37.0,0.99685,5,13.8,1,0
320,19.0,86.0,0.98934,10,12.4,0,1
330,45.0,142.0,0.9898399999999999,8,11.8,0,1
630,39.0,184.0,0.9969,8,15.4,0,1
390,36.0,110.0,0.99008,8,13.0,0,1
470,42.0,111.0,0.9989600000000001,8,12.0,0,1
810,17.0,87.0,0.99745,6,14.2,1,0
560,33.0,168.0,0.99825,9,14.8,0,1
400,31.0,117.0,0.99815,8,15.4,0,1
270,39.0,96.0,0.99035,10,13.2,0,1
330,20.0,57.0,0.9910899999999999,8,16.6,0,1
300,29.0,118.0,0.9890000000000001,10,7.8,0,1
410,53.0,161.0,0.9983799999999999,7,15.0,0,1
440,53.0,202.0,0.9954799999999999,7,13.2,0,1
340,12.0,88.0,0.99016,8,13.4,1,1
760,7.0,32.0,0.9966799999999999,5,15.8,1,0
840,6.0,12.0,0.99672,4,15.0,1,0
360,17.0,73.0,0.99,7,10.2,0,1
960,20.0,53.0,0.9962,6,14.2,0,0
760,47.0,154.0,0.9967,7,13.6,0,1
580,55.0,194.0,0.9979,8,14.4,0,1
510,46.0,142.0,0.9928,8,12.6,0,1
550,49.0,188.0,0.9974,8,14.8,0,1
440,57.0,220.0,0.99775,7,13.6,0,1
330,38.0,67.0,0.98954,8,12.0,0,1
430,17.0,67.0,0.9918,8,11.2,0,1
300,26.0,108.0,0.9938799999999999,8,12.4,0,1
560,33.0,95.0,0.99702,8,13.2,0,1
510,33.0,118.0,0.99835,8,13.2,0,1
560,33.0,168.0,0.99825,9,14.8,0,1
320,63.0,148.0,0.99185,7,12.0,0,1
660,27.0,128.0,0.9934,7,12.0,0,1
430,11.0,73.0,0.9938,7,18.0,0,1
870,21.0,43.0,0.9964,6,15.2,1,0
610,12.0,120.0,0.99192,7,14.4,0,1
900,4.0,11.0,0.99745,5,17.4,1,0
780,10.0,28.0,0.9960899999999999,6,14.4,1,0
940,16.0,47.0,0.9986,7,22.2,0,0
950,10.0,23.0,1.00315,5,31.0,1,0
460,29.0,92.0,0.9903299999999999,8,12.0,0,1
300,10.0,102.0,0.993,6,13.8,0,1
740,9.0,25.0,0.9958,6,13.6,1,0
370,24.0,88.0,0.9909399999999999,9,11.8,0,1
450,49.0,155.0,0.9975,7,14.2,0,1
1320,42.0,127.0,0.9934,8,13.6,0,1
950,25.0,99.0,0.995,5,15.0,1,0
250,17.0,76.0,0.9910399999999999,8,13.4,0,1
400,37.0,117.0,0.99182,8,12.6,0,1
420,45.0,153.0,0.9972,7,12.8,0,1
440,12.0,87.0,0.9923,8,14.0,0,1
460,26.0,164.0,0.9979,8,12.0,0,1
750,10.0,28.0,0.9978,5,20.4,0,0
470,36.0,117.0,0.9945,8,13.4,0,1
510,17.0,149.0,0.9984,8,13.2,0,1
760,22.0,54.0,0.99572,6,13.4,1,0
440,52.0,152.0,0.9975,8,14.2,1,1
340,29.0,81.0,0.99151,8,13.4,0,1
910,18.0,77.0,0.9992200000000001,5,18.4,1,0
770,8.0,20.0,0.9985200000000001,5,23.0,1,0
340,20.0,126.0,0.9918,8,14.8,0,1
400,61.0,248.0,0.9979399999999999,7,13.4,1,1
1300,58.0,140.0,0.9927,9,13.2,0,1
350,6.0,81.0,0.99234,6,12.4,1,1
440,48.0,143.0,0.9912,9,13.2,0,1
470,29.0,91.0,0.99251,8,14.0,0,1
500,43.0,163.0,0.9999,7,15.2,0,1
420,63.0,123.0,0.9905200000000001,8,12.0,0,1
360,41.0,191.0,0.9929399999999999,8,13.2,0,1
380,42.0,111.0,0.9918899999999999,9,12.8,0,1
500,52.0,204.0,0.998,7,14.2,0,1
410,64.0,174.0,0.995,8,13.2,0,1
430,61.0,132.0,0.9954200000000001,8,12.6,0,1
440,30.0,140.0,0.9962,8,12.8,0,1
950,5.0,77.0,0.9974700000000001,6,16.4,1,0
400,18.0,56.0,0.9908399999999999,8,15.2,0,1
540,53.0,143.0,0.99287,9,13.6,0,1
290,21.0,63.0,0.9907600000000001,8,14.4,0,1
210,22.0,121.0,0.9889,9,13.4,1,1
290,12.0,93.0,0.99054,9,13.2,0,1
550,51.0,170.0,1.0004,8,16.8,0,1
560,26.0,111.0,0.9956,7,14.2,0,1
660,15.0,58.0,0.9947,6,15.4,0,0
510,11.0,137.0,0.9918,8,16.6,0,1
780,6.0,23.0,0.9957,5,15.2,1,0
650,8.0,17.0,0.99774,6,18.2,1,0
580,42.0,206.0,0.9946,8,11.6,0,1
900,16.0,63.0,0.9965,5,16.8,1,0
510,39.0,122.0,0.9905799999999999,9,12.8,0,1
390,10.0,108.0,0.9924299999999999,7,11.0,0,1
470,30.0,90.0,0.99164,8,13.6,0,1
390,19.0,124.0,0.99539,8,12.8,0,1
300,56.0,140.0,0.9904200000000001,10,12.2,0,1
530,34.0,149.0,0.99472,7,12.6,0,1
450,45.0,213.0,0.9991,7,15.4,0,1
690,28.0,160.0,0.9954,8,14.0,0,1
740,21.0,49.0,0.9974,6,12.8,0,0
420,24.0,72.0,0.9908,8,11.2,1,1
680,17.0,31.0,0.9932799999999999,6,14.2,0,0
440,62.0,163.0,0.9976,7,13.6,0,1
1590,15.0,75.0,0.9998,5,20.6,0,0
740,13.0,38.0,0.9974799999999999,5,14.8,1,0
550,15.0,170.0,0.99605,8,15.0,0,1
460,58.0,176.0,0.99454,7,12.4,0,1
790,8.0,62.0,0.997,6,13.4,1,0
460,52.0,171.0,0.9953700000000001,7,13.8,0,1
190,23.5,72.0,0.99041,8,13.6,0,1
750,19.0,66.0,0.99718,5,15.2,1,0
440,29.0,157.0,0.9931200000000001,8,15.4,0,1
630,35.0,92.0,0.9911,8,12.6,0,1
780,25.0,42.0,0.9953,7,17.4,1,0
340,23.0,111.0,0.99405,6,14.2,0,1
430,21.0,114.0,0.9938,9,13.6,0,1
410,20.0,119.0,0.9929600000000001,8,13.8,0,1
890,23.0,147.0,0.99636,5,15.4,1,0
290,27.0,87.0,0.9903,9,14.4,0,1
330,59.0,186.0,0.99754,7,13.8,1,1
980,25.0,129.0,0.9972,5,16.2,1,0
420,19.0,127.0,0.9953,7,14.8,1,1
870,18.0,72.0,1.0001,5,18.8,1,0
310,30.0,93.0,0.9917,7,16.4,0,1
440,23.0,103.0,0.9932,8,15.8,0,1
500,26.0,180.0,0.99884,8,15.0,0,1
500,20.0,93.0,0.9934,7,11.4,0,1
910,20.0,49.0,0.9976,7,17.4,1,0
300,33.0,122.0,0.99044,8,11.4,0,1
840,21.0,75.0,0.9987,5,18.0,1,0
310,41.0,167.0,0.9948,9,15.4,1,1
270,28.0,87.0,0.9919,9,15.6,0,1
410,60.0,168.0,0.99659,7,13.6,0,1
370,61.5,182.0,0.99808,7,14.8,0,1
530,39.0,148.0,0.9927,8,13.8,0,1
1060,5.0,12.0,0.99605,6,15.0,0,0
440,11.0,77.0,0.9956,7,14.2,1,1
800,13.0,35.0,0.9972,6,16.2,1,0
500,35.0,154.0,0.9958100000000001,8,14.6,0,1
500,24.0,108.0,0.9940000000000001,7,16.6,0,1
520,56.0,152.0,0.99398,8,12.0,0,1
420,44.0,99.0,0.9891200000000001,8,11.6,0,1
450,69.0,152.0,0.9917799999999999,9,10.8,0,1
720,11.0,73.0,0.9963,5,16.4,1,0
600,19.0,72.0,0.9954299999999999,6,17.6,0,0
430,47.0,168.0,0.9994,8,14.0,0,1
490,57.0,205.0,0.9974799999999999,7,15.2,1,1
500,25.0,135.0,0.9984,9,14.8,0,1
350,21.0,126.0,0.9933,8,15.0,0,1
510,77.0,194.0,0.9976,7,14.8,1,1
1230,3.0,8.0,0.9964200000000001,6,22.6,0,0
540,59.0,140.0,0.99545,8,11.2,0,1
410,43.0,188.0,0.9928,8,13.0,0,1
360,4.0,117.0,0.9903200000000001,7,12.4,0,1
550,58.0,135.0,0.9968,8,15.2,0,1
400,41.0,192.0,0.9922,9,13.0,0,1
470,43.0,154.0,0.9934,8,15.2,0,1
1320,17.0,44.0,0.99734,6,21.8,0,0
290,93.0,161.0,0.9899899999999999,9,8.4,0,1
420,58.0,166.0,0.99855,7,16.4,0,1
570,39.0,167.0,0.9980399999999999,7,12.4,0,1
560,34.0,176.0,0.99434,7,15.2,0,1
500,26.0,134.0,0.9939,8,12.0,0,1
490,54.0,133.0,0.9952,8,12.4,0,1
500,23.0,86.0,0.99398,7,14.0,1,1
620,5.0,14.0,0.9971,5,19.8,0,0
690,13.0,74.0,0.9958,6,15.2,1,0
510,29.0,122.0,0.9904799999999999,8,10.8,0,1
560,14.0,28.0,0.9936200000000001,6,11.8,0,0
970,7.0,31.0,0.9976,6,17.4,1,0
450,21.0,98.0,0.9924,9,14.6,0,1
430,46.0,110.0,0.99118,8,14.0,0,1
420,26.0,105.0,0.98962,9,13.2,0,1
560,68.0,143.0,0.9983,8,15.2,0,1
320,19.0,78.0,0.99036,8,13.2,1,1
520,49.0,142.0,0.9946,7,13.0,1,1
440,31.0,170.0,0.99644,7,14.2,0,1
480,30.0,161.0,0.9986,8,13.4,0,1
380,40.0,153.0,0.9911,8,11.6,0,1
600,41.0,132.0,0.9935,8,14.4,0,1
400,70.0,230.0,0.9955799999999999,8,16.2,0,1
490,62.0,162.5,0.9984,8,14.6,0,1
760,29.0,40.0,0.99574,6,12.6,1,0
1140,3.0,9.0,0.9971899999999999,4,14.4,1,0
820,27.0,51.0,0.99634,5,14.2,1,0
380,29.0,132.0,0.9945,9,16.8,0,1
440,60.0,196.0,0.9956200000000001,7,13.2,0,1
340,48.0,136.0,0.9899,9,13.8,0,1
480,4.0,11.0,0.9944799999999999,6,12.4,1,0
140,44.0,137.0,0.9898399999999999,10,13.0,1,1
530,45.0,149.0,0.99545,7,12.4,0,1
360,74.0,184.0,0.9909600000000001,8,12.4,0,1
310,20.0,89.0,0.98956,9,12.4,0,1
430,21.0,182.0,0.9927,8,13.8,0,1
400,45.0,215.0,0.9965,8,15.2,0,1
760,22.0,53.0,0.9957,5,13.2,1,0
540,62.0,227.0,0.99734,7,13.2,0,1
330,20.0,57.0,0.9910899999999999,8,16.6,0,1
380,22.0,101.0,0.9901,8,13.8,0,1
930,19.0,98.0,0.99815,6,18.0,1,0
380,28.0,99.0,0.9928,8,14.6,0,1
520,57.0,222.0,0.9979,8,12.6,1,1
370,40.0,146.0,0.99326,8,13.6,0,1
500,64.0,227.0,0.9979,8,13.8,0,1
370,37.0,107.0,0.99006,9,13.2,0,1
420,14.0,64.0,0.9901200000000001,9,14.6,0,1
280,7.0,46.0,0.99175,8,13.6,0,1
440,36.0,152.0,0.9932,9,13.8,0,1
1560,49.0,106.0,0.99354,8,12.8,0,1
1000,6.0,12.0,0.99521,5,15.2,1,0
530,45.0,149.0,0.99545,7,12.4,0,1
540,32.0,126.0,1.0002,7,16.6,0,1
640,53.0,77.0,0.9960399999999999,7,17.2,0,0
370,18.0,102.0,0.9923,9,13.6,0,1
560,29.0,183.0,0.9959399999999999,7,13.8,1,1
780,14.0,104.0,0.9976,5,16.4,1,0
430,38.0,167.0,0.99954,9,13.8,0,1
310,30.0,93.0,0.9917,7,16.4,0,1
500,35.0,144.0,0.9999,7,14.0,0,1
370,45.0,156.0,0.9918399999999999,7,11.0,0,1
440,63.0,212.0,0.99526,8,13.2,0,1
350,14.0,88.0,0.99031,9,12.2,0,1
500,24.0,90.0,0.99556,8,14.0,0,1
810,32.0,79.0,0.9964,6,16.8,0,0
290,37.0,100.0,0.9905,10,10.6,0,1
600,22.0,184.0,0.99711,8,12.4,0,1
250,14.0,153.0,0.9928,8,13.2,0,1
400,70.0,230.0,0.9955799999999999,8,16.2,0,1
440,39.0,110.0,0.99855,8,11.4,0,1
530,17.0,126.0,0.9943,7,12.0,1,1
440,25.0,78.0,0.9931,8,13.2,0,1
280,22.0,98.0,0.99072,9,12.2,0,1
530,26.0,106.0,0.99166,8,14.4,0,1
590,52.0,181.0,0.9984,8,13.2,0,1
410,49.0,123.0,0.9914,8,16.2,0,1
520,53.0,247.0,0.9984,8,13.0,0,1
330,14.0,122.0,0.9941,6,16.0,0,1
860,24.0,69.0,0.99556,6,14.0,0,0
430,33.0,144.0,0.9936,8,13.0,0,1
330,28.0,124.0,0.99684,7,12.2,0,1
290,41.0,102.0,0.98916,9,11.8,0,1
470,16.0,81.0,0.98988,9,13.6,1,1
270,11.0,100.0,0.98964,9,11.2,0,1
790,7.0,34.0,0.9978799999999999,5,16.6,1,0
820,27.0,51.0,0.99634,5,14.2,1,0
430,50.0,188.0,0.99318,8,12.4,0,1
700,33.0,172.0,0.9971,8,14.4,1,1
340,37.0,156.0,0.9958,9,15.2,1,1
670,28.0,48.0,0.9957600000000001,4,14.6,0,0
460,64.0,179.0,0.9982,7,15.4,0,1
490,12.0,136.0,0.9922,9,14.0,0,1
360,46.0,172.0,0.9966,7,17.6,0,1
380,17.0,98.0,0.99018,9,13.2,0,1
600,14.0,169.0,0.9925200000000001,8,13.6,0,1
680,34.0,102.0,0.9941399999999999,6,14.4,1,0
1030,28.0,99.0,1.0008,6,24.8,1,0
730,10.0,26.0,0.9984,6,18.6,0,0
420,29.0,197.0,0.998,7,16.8,1,1
540,33.0,99.0,0.9924,8,13.8,0,1
440,37.0,181.0,0.998,8,21.4,0,1
430,63.0,146.0,0.99066,9,12.6,0,1
330,55.0,144.0,0.99208,7,13.2,0,1
460,49.0,212.0,0.9962,8,12.6,0,1
360,7.0,49.0,0.9924200000000001,7,16.2,0,1
480,35.0,150.0,0.9916799999999999,7,16.0,0,1
330,36.0,111.0,0.98918,8,13.2,0,1
770,11.0,40.0,0.9978,6,16.6,1,0
930,51.0,77.5,0.9955799999999999,5,13.2,1,0
370,18.0,115.0,0.9904,8,11.2,0,1
310,40.0,99.0,0.9896,9,11.6,0,1
480,40.0,170.0,0.9938,9,12.0,0,1
230,49.0,87.0,0.9906200000000001,8,16.2,0,1
380,52.0,163.0,0.9952,8,16.4,0,1
450,53.0,243.0,0.9982,8,12.8,0,1
860,5.0,14.0,0.9950200000000001,6,15.2,1,0
400,24.0,125.0,0.9917,8,12.4,0,1
310,46.0,145.0,0.9897,9,10.4,0,1
310,33.0,93.0,0.9909399999999999,8,15.2,0,1
440,17.0,117.0,0.9962,6,14.8,1,1
760,16.0,112.0,0.9976,5,16.6,1,0
360,39.0,124.0,0.9912299999999999,10,13.4,0,1
520,51.0,149.0,0.99544,8,13.6,0,1
310,8.0,97.0,0.9918,7,15.0,0,1
420,45.0,148.0,0.9978600000000001,7,12.8,0,1
460,34.0,84.0,0.9902,8,15.0,0,1
660,27.0,55.0,0.99655,5,15.2,1,0
380,30.0,83.0,0.98867,9,13.4,0,1
570,50.0,185.0,0.9978,8,13.8,0,1
690,31.0,157.0,0.9962,7,12.8,0,1
450,36.0,139.0,0.99534,7,18.8,0,1
570,48.0,224.0,0.9981,8,11.8,0,1
360,30.0,124.0,0.9908,10,14.2,0,1
580,50.0,134.0,0.9998,9,14.6,0,1
450,24.0,126.0,0.99234,8,13.6,0,1
450,53.0,154.0,0.9975200000000001,8,13.2,0,1
190,18.0,68.0,0.9906,9,11.0,1,1
380,29.0,132.0,0.99426,9,11.8,0,1
350,32.0,83.0,0.9928,8,14.0,0,1
410,66.0,188.0,0.9979399999999999,7,15.4,0,1
550,41.0,103.0,0.9953200000000001,8,13.6,0,1
530,32.0,141.0,0.9981,7,13.2,0,1
1050,22.0,37.0,0.9966,6,13.8,1,0
350,57.0,137.0,0.9973200000000001,8,13.2,0,1
470,17.0,138.0,0.995,6,16.4,1,1
810,31.0,72.0,0.9996,5,25.0,0,0
500,31.0,100.0,0.992,8,14.8,0,1
630,36.0,87.0,0.9914,8,12.2,1,1
460,30.0,140.0,0.9929899999999999,7,13.2,0,1
460,22.0,121.0,0.9946799999999999,7,14.8,0,1
500,16.0,84.0,0.9936,9,16.0,0,1
460,35.0,133.0,0.99466,8,14.6,0,1
410,16.0,46.0,0.9925799999999999,6,10.8,1,0
950,17.0,35.0,0.9994,6,23.8,0,0
590,36.0,174.0,0.9963,9,13.8,0,1
420,34.0,101.0,0.99384,9,14.8,0,1
400,60.0,171.0,0.9990000000000001,8,14.2,0,1
260,31.0,85.0,0.9901399999999999,9,12.0,0,1
270,27.0,117.0,0.9888600000000001,9,10.4,0,1
420,9.0,60.0,0.9915,7,15.4,0,1
460,29.0,80.0,0.9902,6,10.0,1,0
510,86.0,213.0,0.9962,8,13.0,0,1
620,17.0,140.0,0.9913799999999999,8,11.6,0,1
400,82.5,260.0,0.9941,7,12.6,0,1
300,34.0,118.0,0.9954,8,9.8,0,1
270,23.0,75.0,0.9908,9,13.0,0,1
410,70.0,189.0,0.9976,6,14.4,1,1
350,53.0,134.0,0.99567,8,12.6,0,1
740,9.0,23.0,0.9963799999999999,6,21.0,0,0
370,46.0,139.0,0.99116,8,15.4,0,1
280,20.0,111.0,0.9922799999999999,7,12.4,0,1
700,27.0,73.0,0.99669,5,12.8,1,0
710,21.0,47.0,0.9963200000000001,5,14.2,1,0
850,19.0,49.0,0.9958,5,13.8,1,0
350,40.0,131.0,0.9958,7,16.0,0,1
300,29.0,144.0,0.99474,8,12.2,0,1
630,48.0,191.0,0.9978,8,14.6,0,1
540,34.0,189.0,0.9979,6,12.2,0,1
600,37.0,162.0,0.9983,6,12.8,0,1
460,35.0,178.0,0.99313,7,12.4,0,1
810,3.0,12.0,0.9964,5,16.4,0,0
470,64.5,218.5,0.9934,8,13.6,0,1
390,96.0,249.0,0.9976,8,16.4,0,1
260,50.0,151.0,0.9927,10,16.0,1,1
600,18.0,75.0,0.9936,7,15.0,0,1
770,5.0,13.0,0.9976,5,18.0,1,0
400,21.0,116.0,0.99736,7,12.8,0,1
360,41.0,98.0,0.99,9,13.0,0,1
490,22.0,93.0,0.9928,8,12.0,0,1
460,6.0,41.0,0.99665,8,14.4,0,1
530,32.0,211.0,0.99587,8,14.2,0,1
300,28.0,122.0,0.98926,8,13.4,1,1
920,10.0,19.0,0.9966,5,14.6,0,0
450,48.0,195.0,0.9954,8,15.8,0,1
480,47.0,159.0,0.99282,8,12.4,0,1
380,69.0,192.0,0.9957299999999999,8,12.8,0,1
1260,49.0,199.0,0.99711,7,15.0,0,1
330,33.0,156.0,0.991,8,15.6,0,1
280,27.0,87.0,0.9936,9,14.0,0,1
440,54.0,177.0,0.9991,8,13.2,0,1
840,13.0,29.0,0.9959,6,15.8,0,0
400,60.0,171.0,0.9990000000000001,8,14.2,0,1
